Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
China,41.2956,122.6085,7/14/2020,164,2,150,12,Western Pacific
China,22.1667,113.55,7/14/2020,46,0,45,1,Western Pacific
China,37.2692,106.1655,7/14/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,7/14/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,7/14/2020,321,3,315,3,Western Pacific
China,36.3427,118.1498,7/14/2020,793,7,785,1,Western Pacific
China,31.202,121.4491,7/14/2020,731,7,690,34,Western Pacific
China,37.5777,112.2922,7/14/2020,201,0,198,3,Western Pacific
China,30.6171,102.7103,7/14/2020,599,3,589,7,Western Pacific
China,39.3054,117.323,7/14/2020,203,3,195,5,Western Pacific
China,31.6927,88.0924,7/14/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,7/14/2020,76,3,73,0,Western Pacific
China,24.974,101.487,7/14/2020,188,2,183,3,Western Pacific
China,29.1832,120.0934,7/14/2020,1270,1,1267,2,Western Pacific
Croatia,45.1,15.2,7/14/2020,3827,120,2558,1149,Europe
Cyprus,35.1264,33.4299,7/14/2020,1023,19,839,165,Europe
Czechia,49.8175,15.473,7/14/2020,13341,355,8441,4545,Europe
Denmark,61.8926,-6.9118,7/14/2020,188,0,188,0,Europe
Greenland,71.7069,-42.6043,7/14/2020,13,0,13,0,Europe
Denmark,56.2639,9.5018,7/14/2020,13061,610,12160,291,Europe
Djibouti,11.8251,42.5903,7/14/2020,4979,56,4743,180,Eastern Mediterranean
Egypt,26.820553,30.802498,7/14/2020,83930,4008,25544,54378,Eastern Mediterranean
Estonia,58.5953,25.0136,7/14/2020,2015,69,1897,49,Europe
Fiji,-17.7134,178.065,7/14/2020,26,0,18,8,Western Pacific
Finland,61.92411,25.748151,7/14/2020,7301,329,6800,172,Europe
France,3.9339,-53.1258,7/14/2020,6229,31,3472,2726,Europe
France,-17.6797,149.4068,7/14/2020,62,0,60,2,Europe
France,16.265,-61.551,7/14/2020,190,14,157,19,Europe
France,-12.8275,45.166244,7/14/2020,2724,37,2480,207,Europe
France,-20.904305,165.618042,7/14/2020,21,0,21,0,Europe
France,-21.1151,55.5364,7/14/2020,599,3,472,124,Europe
France,17.9,-62.8333,7/14/2020,6,0,6,0,Europe
France,18.0708,-63.0501,7/14/2020,43,3,37,3,Europe
France,14.6415,-61.0242,7/14/2020,255,15,98,142,Europe
France,46.2276,2.2137,7/14/2020,199509,29929,71918,97662,Europe
Georgia,42.3154,43.3569,7/14/2020,999,15,870,114,Europe
Germany,51.165691,10.451526,7/14/2020,200456,9078,185100,6278,Europe
Greece,39.0742,21.8243,7/14/2020,3883,193,1374,2316,Europe
Holy See,41.9029,12.4534,7/14/2020,12,0,12,0,Europe
Hungary,47.1625,19.5033,7/14/2020,4258,595,3106,557,Europe
Iceland,64.9631,-19.0208,7/14/2020,1835,10,1804,21,Europe
India,20.593684,78.96288,7/14/2020,936181,24309,592032,319840,South-East Asia
Indonesia,-0.7893,113.9213,7/14/2020,78572,3710,37636,37226,South-East Asia
Iran,32.427908,53.688046,7/14/2020,262173,13211,225270,23692,Eastern Mediterranean
Iraq,33.223191,43.679291,7/14/2020,81757,3345,50782,27630,Eastern Mediterranean
Ireland,53.1424,-7.6921,7/14/2020,25670,1746,23364,560,Europe
Israel,31.046051,34.851612,7/14/2020,42360,371,19665,22324,Europe
Italy,41.87194,12.56738,7/14/2020,243344,34984,195441,12919,Europe
Japan,36.204824,138.252924,7/14/2020,22437,984,18126,3327,Western Pacific
Jordan,31.24,36.51,7/14/2020,1198,10,1013,175,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,7/14/2020,63514,375,38008,25131,Europe
South Korea,35.907757,127.766922,7/14/2020,13551,289,12348,914,Western Pacific
Kuwait,29.31166,47.481766,7/14/2020,56174,396,46161,9617,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,7/14/2020,11444,149,3538,7757,Europe
Latvia,56.8796,24.6032,7/14/2020,1174,31,1022,121,Europe
Lebanon,33.8547,35.8623,7/14/2020,2451,37,1452,962,Eastern Mediterranean
Liechtenstein,47.14,9.55,7/14/2020,84,1,82,1,Europe
Lithuania,55.1694,23.8813,7/14/2020,1875,79,1571,225,Europe
Luxembourg,49.8153,6.1296,7/14/2020,5056,111,4195,750,Europe
Malaysia,4.210484,101.975766,7/14/2020,8729,122,8524,83,Western Pacific
Maldives,3.2028,73.2207,7/14/2020,2801,14,2302,485,South-East Asia
Malta,35.9375,14.3754,7/14/2020,674,9,660,5,Europe
Moldova,47.4116,28.3699,7/14/2020,19708,655,13033,6020,Europe
Monaco,43.7333,7.4167,7/14/2020,109,4,97,8,Europe
Mongolia,46.8625,103.8467,7/14/2020,261,0,207,54,Western Pacific
Montenegro,42.708678,19.37439,7/14/2020,1287,24,330,933,Europe
Morocco,31.7917,-7.0926,7/14/2020,16097,257,13442,2398,Eastern Mediterranean
Nepal,28.1667,84.25,7/14/2020,17061,38,10328,6695,South-East Asia
Netherlands,12.5211,-69.9683,7/14/2020,106,3,99,4,Europe
Netherlands,12.1696,-68.99,7/14/2020,25,1,24,0,Europe
Netherlands,18.0425,-63.0548,7/14/2020,78,15,63,0,Europe
Netherlands,52.1326,5.2913,7/14/2020,51146,6135,0,45011,Europe
New Zealand,-40.9006,174.886,7/14/2020,1547,22,1498,27,Western Pacific
North Macedonia,41.6086,21.7453,7/14/2020,8332,389,4468,3475,Europe
Norway,60.472,8.4689,7/14/2020,9001,253,8138,610,Europe
Oman,21.512583,55.923255,7/14/2020,59568,273,37987,21308,Eastern Mediterranean
Pakistan,30.3753,69.3451,7/14/2020,255769,5386,172810,77573,Eastern Mediterranean
Papua New Guinea,-6.314993,143.95555,7/14/2020,11,0,8,3,Western Pacific
Philippines,12.879721,121.774017,7/14/2020,57545,1603,20459,35483,Western Pacific
Poland,51.9194,19.1451,7/14/2020,38457,1588,27756,9113,Europe
Portugal,39.3999,-8.2245,7/14/2020,47051,1668,31550,13833,Europe
Qatar,25.3548,51.1839,7/14/2020,104533,150,101160,3223,Eastern Mediterranean
Romania,45.9432,24.9668,7/14/2020,33585,1931,21803,9851,Europe
Russia,61.52401,105.318756,7/14/2020,738787,11597,511958,215232,Europe
San Marino,43.9424,12.4578,7/14/2020,699,42,656,1,Europe
Saudi Arabia,23.885942,45.079162,7/14/2020,237803,2283,177560,57960,Eastern Mediterranean
Serbia,44.0165,21.0059,7/14/2020,18983,418,13991,4574,Europe
Singapore,1.2833,103.8333,7/14/2020,46630,27,42737,3866,Western Pacific
Slovakia,48.669,19.699,7/14/2020,1908,28,1493,387,Europe
Slovenia,46.1512,14.9955,7/14/2020,1859,111,1488,260,Europe
Somalia,5.152149,46.199616,7/14/2020,3076,93,1380,1603,Eastern Mediterranean
Spain,40.463667,-3.74922,7/14/2020,256619,28409,150376,77834,Europe
Sri Lanka,7.873054,80.771797,7/14/2020,2665,11,1988,666,South-East Asia
Sudan,12.8628,30.2176,7/14/2020,10417,659,5579,4179,Eastern Mediterranean
Sweden,60.128161,18.643501,7/14/2020,76001,5545,0,70456,Europe
Switzerland,46.8182,8.2275,7/14/2020,33016,1968,29800,1248,Europe
Taiwan*,23.7,121,7/14/2020,451,7,440,4,Western Pacific
Thailand,15.870032,100.992541,7/14/2020,3227,58,3091,78,South-East Asia
Tunisia,33.886917,9.537499,7/14/2020,1306,50,1087,169,Eastern Mediterranean
Turkey,38.9637,35.2433,7/14/2020,214993,5402,196720,12871,Europe
Ukraine,48.3794,31.1656,7/14/2020,55931,1429,28021,26481,Europe
United Arab Emirates,23.424076,53.847818,7/14/2020,55573,335,46025,9213,Eastern Mediterranean
United Kingdom,32.3078,-64.7505,7/14/2020,150,9,137,4,Europe
United Kingdom,19.3133,-81.2546,7/14/2020,203,1,200,2,Europe
United Kingdom,49.3723,-2.3644,7/14/2020,581,47,512,22,Europe
United Kingdom,36.1408,-5.3536,7/14/2020,180,0,179,1,Europe
United Kingdom,54.2361,-4.5481,7/14/2020,336,24,312,0,Europe
United Kingdom,16.742498,-62.187366,7/14/2020,12,1,10,1,Europe
United Kingdom,55.3781,-3.436,7/14/2020,291373,44968,0,246405,Europe
Uzbekistan,41.377491,64.585262,7/14/2020,14085,67,8327,5691,Europe
Vietnam,14.058324,108.277199,7/14/2020,373,0,352,21,Western Pacific
Syria,34.802075,38.996815,7/14/2020,439,21,0,418,Eastern Mediterranean
Timor-Leste,-8.874217,125.727539,7/14/2020,24,0,0,24,South-East Asia
Laos,19.85627,102.495496,7/14/2020,19,0,19,0,Western Pacific
Libya,26.3351,17.228331,7/14/2020,1563,42,370,1151,Eastern Mediterranean
West Bank and Gaza,31.9522,35.2332,7/14/2020,6764,44,1084,5636,Eastern Mediterranean
Kosovo,42.602636,20.902977,7/14/2020,5118,108,2370,2640,Europe
Burma,21.9162,95.956,7/14/2020,337,6,261,70,South-East Asia
United Kingdom,18.2206,-63.0686,7/14/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,7/14/2020,8,1,7,0,Europe
United Kingdom,21.694,-71.7979,7/14/2020,72,2,12,58,Europe
United Kingdom,-51.7963,-59.5236,7/14/2020,13,0,13,0,Europe
France,46.8852,-56.3159,7/14/2020,2,0,1,1,Europe
Yemen,15.552727,48.516388,7/14/2020,1516,429,685,402,Eastern Mediterranean
Tajikistan,38.861,71.2761,7/14/2020,6643,56,5332,1255,Europe
Afghanistan,33.93911,67.709953,7/15/2020,34994,1094,22456,11444,Eastern Mediterranean
Albania,41.1533,20.1683,7/15/2020,3752,101,2091,1560,Europe
Andorra,42.5063,1.5218,7/15/2020,862,52,803,7,Europe
Armenia,40.0691,45.0382,7/15/2020,33005,592,21348,11065,Europe
Australia,-35.4735,149.0124,7/15/2020,113,3,105,5,Western Pacific
Australia,-33.8688,151.2093,7/15/2020,3527,49,2988,490,Western Pacific
Australia,-12.4634,130.8456,7/15/2020,31,0,29,2,Western Pacific
Australia,-27.4698,153.0251,7/15/2020,1071,6,1058,7,Western Pacific
Australia,-34.9285,138.6007,7/15/2020,444,4,439,1,Western Pacific
Australia,-42.8821,147.3272,7/15/2020,228,13,215,0,Western Pacific
Australia,-37.8136,144.9631,7/15/2020,4750,29,2591,2130,Western Pacific
Australia,-31.9505,115.8605,7/15/2020,646,9,610,27,Western Pacific
Austria,47.5162,14.5501,7/15/2020,19154,710,17175,1269,Europe
Azerbaijan,40.1431,47.5769,7/15/2020,25672,326,16695,8651,Europe
Bahrain,26.0275,50.55,7/15/2020,34560,117,30320,4123,Eastern Mediterranean
Bangladesh,23.685,90.3563,7/15/2020,193590,2457,105523,85610,South-East Asia
Belarus,53.7098,27.9534,7/15/2020,65443,480,56379,8584,Europe
Belgium,50.8333,4.469936,7/15/2020,62872,9788,17242,35842,Europe
Bhutan,27.5142,90.4336,7/15/2020,84,0,78,6,South-East Asia
Bosnia and Herzegovina,43.9159,17.6791,7/15/2020,7411,235,3335,3841,Europe
Brunei,4.5353,114.7277,7/15/2020,141,3,138,0,Western Pacific
Bulgaria,42.7339,25.4858,7/15/2020,7877,289,3841,3747,Europe
Cambodia,11.55,104.9167,7/15/2020,166,0,133,33,Western Pacific
China,31.8257,117.2264,7/15/2020,991,6,985,0,Western Pacific
China,40.1824,116.4142,7/15/2020,929,9,752,168,Western Pacific
China,30.0572,107.874,7/15/2020,583,6,576,1,Western Pacific
China,26.0789,117.9874,7/15/2020,363,1,361,1,Western Pacific
China,35.7518,104.2861,7/15/2020,167,2,165,0,Western Pacific
China,23.3417,113.4244,7/15/2020,1650,8,1636,6,Western Pacific
China,23.8298,108.7881,7/15/2020,254,2,252,0,Western Pacific
China,26.8154,106.8748,7/15/2020,147,2,145,0,Western Pacific
China,19.1959,109.7453,7/15/2020,171,6,165,0,Western Pacific
China,39.549,116.1306,7/15/2020,349,6,0,343,Western Pacific
China,47.862,127.7615,7/15/2020,947,13,934,0,Western Pacific
China,37.8957,114.9042,7/15/2020,1276,22,0,1254,Western Pacific
China,22.3,114.2,7/15/2020,1588,10,1241,337,Western Pacific
China,30.9756,112.2707,7/15/2020,68135,4512,63623,0,Western Pacific
China,27.6104,111.7088,7/15/2020,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,7/15/2020,249,1,237,11,Western Pacific
China,32.9711,119.455,7/15/2020,654,0,654,0,Western Pacific
China,27.614,115.7221,7/15/2020,932,1,931,0,Western Pacific
China,43.6661,126.1923,7/15/2020,155,2,153,0,Western Pacific
China,41.2956,122.6085,7/15/2020,164,2,150,12,Western Pacific
China,22.1667,113.55,7/15/2020,46,0,45,1,Western Pacific
China,37.2692,106.1655,7/15/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,7/15/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,7/15/2020,321,3,315,3,Western Pacific
China,36.3427,118.1498,7/15/2020,793,7,785,1,Western Pacific
China,31.202,121.4491,7/15/2020,732,7,691,34,Western Pacific
China,37.5777,112.2922,7/15/2020,201,0,198,3,Western Pacific
China,30.6171,102.7103,7/15/2020,599,3,590,6,Western Pacific
China,39.3054,117.323,7/15/2020,203,3,195,5,Western Pacific
China,31.6927,88.0924,7/15/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,7/15/2020,76,3,73,0,Western Pacific
China,24.974,101.487,7/15/2020,188,2,183,3,Western Pacific
China,29.1832,120.0934,7/15/2020,1270,1,1267,2,Western Pacific
Croatia,45.1,15.2,7/15/2020,3953,120,2629,1204,Europe
Cyprus,35.1264,33.4299,7/15/2020,1025,19,839,167,Europe
Czechia,49.8175,15.473,7/15/2020,13475,355,8507,4613,Europe
Denmark,61.8926,-6.9118,7/15/2020,188,0,188,0,Europe
Greenland,71.7069,-42.6043,7/15/2020,13,0,13,0,Europe
Denmark,56.2639,9.5018,7/15/2020,13092,610,12182,300,Europe
Djibouti,11.8251,42.5903,7/15/2020,4985,56,4765,164,Eastern Mediterranean
Egypt,26.820553,30.802498,7/15/2020,84843,4067,26135,54641,Eastern Mediterranean
Estonia,58.5953,25.0136,7/15/2020,2016,69,1901,46,Europe
Fiji,-17.7134,178.065,7/15/2020,26,0,18,8,Western Pacific
Finland,61.92411,25.748151,7/15/2020,7296,328,6880,88,Europe
France,3.9339,-53.1258,7/15/2020,6299,33,3738,2528,Europe
France,-17.6797,149.4068,7/15/2020,62,0,60,2,Europe
France,16.265,-61.551,7/15/2020,190,14,157,19,Europe
France,-12.8275,45.166244,7/15/2020,2743,37,2581,125,Europe
France,-20.904305,165.618042,7/15/2020,22,0,21,1,Europe
France,-21.1151,55.5364,7/15/2020,608,3,472,133,Europe
France,17.9,-62.8333,7/15/2020,6,0,6,0,Europe
France,18.0708,-63.0501,7/15/2020,43,3,37,3,Europe
France,14.6415,-61.0242,7/15/2020,255,15,98,142,Europe
France,46.2276,2.2137,7/15/2020,200338,30018,71774,98546,Europe
Georgia,42.3154,43.3569,7/15/2020,1004,15,873,116,Europe
Germany,51.165691,10.451526,7/15/2020,200890,9080,186000,5810,Europe
Greece,39.0742,21.8243,7/15/2020,3910,193,1374,2343,Europe
Holy See,41.9029,12.4534,7/15/2020,12,0,12,0,Europe
Hungary,47.1625,19.5033,7/15/2020,4263,595,3126,542,Europe
Iceland,64.9631,-19.0208,7/15/2020,1835,10,1809,16,Europe
India,20.593684,78.96288,7/15/2020,968857,24914,612768,331175,South-East Asia
Indonesia,-0.7893,113.9213,7/15/2020,80094,3797,39050,37247,South-East Asia
Iran,32.427908,53.688046,7/15/2020,264561,13410,227561,23590,Eastern Mediterranean
Iraq,33.223191,43.679291,7/15/2020,83867,3432,52621,27814,Eastern Mediterranean
Ireland,53.1424,-7.6921,7/15/2020,25683,1748,23364,571,Europe
Israel,31.046051,34.851612,7/15/2020,44188,376,19989,23823,Europe
Italy,41.87194,12.56738,7/15/2020,243506,34997,196016,12493,Europe
Japan,36.204824,138.252924,7/15/2020,23172,984,18126,4062,Western Pacific
Jordan,31.24,36.51,7/15/2020,1201,10,1016,175,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,7/15/2020,65188,375,39066,25747,Europe
South Korea,35.907757,127.766922,7/15/2020,13612,291,12396,925,Western Pacific
Kuwait,29.31166,47.481766,7/15/2020,56877,399,46897,9581,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,7/15/2020,12282,165,3712,8405,Europe
Latvia,56.8796,24.6032,7/15/2020,1178,31,1022,125,Europe
Lebanon,33.8547,35.8623,7/15/2020,2542,38,1455,1049,Eastern Mediterranean
Liechtenstein,47.14,9.55,7/15/2020,84,1,83,0,Europe
Lithuania,55.1694,23.8813,7/15/2020,1882,79,1582,221,Europe
Luxembourg,49.8153,6.1296,7/15/2020,5122,111,4247,764,Europe
Malaysia,4.210484,101.975766,7/15/2020,8734,122,8526,86,Western Pacific
Maldives,3.2028,73.2207,7/15/2020,2831,14,2321,496,South-East Asia
Malta,35.9375,14.3754,7/15/2020,674,9,661,4,Europe
Moldova,47.4116,28.3699,7/15/2020,20040,659,13298,6083,Europe
Monaco,43.7333,7.4167,7/15/2020,109,4,97,8,Europe
Mongolia,46.8625,103.8467,7/15/2020,261,0,209,52,Western Pacific
Montenegro,42.708678,19.37439,7/15/2020,1287,24,330,933,Europe
Morocco,31.7917,-7.0926,7/15/2020,16262,259,13821,2182,Eastern Mediterranean
Nepal,28.1667,84.25,7/15/2020,17177,39,11025,6113,South-East Asia
Netherlands,12.5211,-69.9683,7/15/2020,106,3,99,4,Europe
Netherlands,12.1696,-68.99,7/15/2020,26,1,24,1,Europe
Netherlands,18.0425,-63.0548,7/15/2020,78,15,63,0,Europe
Netherlands,52.1326,5.2913,7/15/2020,51252,6136,0,45116,Europe
New Zealand,-40.9006,174.886,7/15/2020,1548,22,1499,27,Western Pacific
